schemaVersion,recordType,source.name,source.url,content.startupName,content.pricingModel,content.pricingMethod,collectedAt
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/abiabidali/bulk-image-upscaler,Abiabidali,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/fancyfeast/joy-caption-alpha-two,Fancyfeast,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Politrees/audio-separator_UVR,Politrees,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/briaai/BRIA-RMBG-2.0,Briaai,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/OpenCoder-LLM/OpenCoder-8B-Instruct,Opencoder Llm,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/akhaliq/anycoder,Akhaliq,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/JackismyShephard/ultimate-rvc,Jackismyshephard,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/hkchengrex/MMAudio,Hkchengrex,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/OAOA/InvSR,Oaoa,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/EuroEval/euroeval_leaderboard,Euroeval,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/ysharma/Make_Custom_Voices_With_KokoroTTS,Ysharma,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/deepseek-ai/Janus-Pro-7B,Deepseek Ai,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/debatable/InsightFace-Face_Swapper-on_video,Debatable,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Wan-AI/Wan2.1,Wan Ai,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/huggingface/ai-deadlines,Hugging Face,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/NihalGazi/Text-To-Speech-Unlimited,Nihalgazi,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/frogleo/Image-to-3D,Frogleo,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Lightricks/ltx-video-distilled,Lightricks,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Deddy/Free-Img-EnhanceUpscaler-PRO,Deddy,FREEMIUM,DETERMINISTIC_TEXT,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Ruicheng/MoGe-2,Ruicheng,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Agents-MCP-Hackathon/TinyCodeAgent,Agents Mcp Hackathon,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/IndexTeam/IndexTTS-2-Demo,Indexteam,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Malaji71/4K_Upscaler,Malaji71,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Literary/Echo,Literary,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Mehedi258456/fatema.upscale,Mehedi258456,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Qwen/Qwen3-Coder-WebDev,Qwen,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Tigasturned/GLM-4.5-WebDev,Tigasturned,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Upsampler/media-upscaler,Upsampler,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/multimodalart/MoDA-fast-talking-head,Multimodalart,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/google/mood-palette,Google,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/facebook/map-anything,Facebook,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/lerobot/robot-learning-tutorial,Lerobot,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Qwen/Qwen3-Livetranslate-Demo,Qwen,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Riksarkivet/ra-mcp,Riksarkivet,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/MCP-1st-Birthday/gradio-hackathon-registration-winter25,Mcp 1St Birthday,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/HuggingFaceH4/on-policy-distillation,Huggingfaceh4,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Nymbo/Fun-Img,Nymbo,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/linoyts/Qwen-Image-Edit-Angles,Linoyts,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/chris910120/Vision_Language_AI,Chris910120,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/depth-anything/depth-anything-3,Depth Anything,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/IFM/k2v2-vibe,Ifm,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/tonyassi/face-swap-video-api,Tonyassi,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/RioShiina/MiniMax-H3,Rioshiina,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/burtenshaw/karpathy-llm-council,Burtenshaw,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/OpenEvals/evaluation-guidebook,Openevals,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/aiguruji97/video-watermark-remover,Aiguruji97,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/AI4Editing/MagicQuillV2,Ai4Editing,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/ResembleAI/chatterbox-turbo-demo,Resembleai,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/AlekseyCalvin/Soon_Merger,Alekseycalvin,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Qwen/Qwen-Image-Layered,Qwen,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/gagndeep/Apple-Sharp-Image-to-3D-View-Synthesis,Gagndeep,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/V0pr0S/FaceFusion-Face-Swap-Hyperswap,V0Pr0S,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/speridlabs/eneas,Speridlabs,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/smolagents/ml-intern,Smolagents,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/prithivMLmods/GLM-OCR-Demo,Prithivmlmods,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/HuggingFaceFW/finephrase,Huggingfacefw,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/artificialguybr/fish-s2-pro-zero,Artificialguybr,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/black-forest-labs/flux-klein-9b-kv,Black Forest Labs,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/silveroxides/dlss-5-anything,Silveroxides,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/mistralai/voxtral-tts-demo,Mistral AI,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/marin-community/token-count-viewer,Marin Community,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/24yearsold/see-through-demo,24Yearsold,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/prithivMLmods/Flux.2-Klein-Edit-Ultra-Fast,Prithivmlmods,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/grobidOrg/grobid,Grobidorg,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Genentech/compbiobench-leaderboard-v1,Genentech,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/ResembleAI/Dramabox,Resembleai,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/linoyts/Qwen-Image-Edit-2511-Multiple-Angles-LoRA,Linoyts,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/kulkas2pintu/Video_to_video_WAN,Kulkas2Pintu,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/cbensimon/wan2-2-fp8da-aoti-preview2,Cbensimon,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/tfrere/telepresence,Tfrere,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/phinam112/OmniVoice-Studio,Phinam112,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/nitroviper/updraft,Nitroviper,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/OpenMOSS-Team/MOSS-SoundEffect-v2.0,Openmoss Team,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/curtburk/vLLM_on_NVIDIA_GB10,Curtburk,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/VAST-AI/TripoSplat,Vast Ai,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/someone-in-the-world/FireRed-ImageEdit-Japanese,Someone In The World,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/YemenEdu/Voice-Cloning-XTTS-v2,Yemenedu,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/ZzWater/ViiTorVoice,Zzwater,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/multimodalart/ZONOS2,Multimodalart,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/calfa-ai/htr-vlm-annotator,Calfa Ai,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/meituan-longcat/LongCat-Video-Avatar-1.5-Demo,Meituan Longcat,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/krea/krea-lora-the-explorer,Krea,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Ayuprime1/WEB-IDE,Ayuprime1,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/mesmertech/mesmer-logo,Mesmertech,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/ICML-2026-agent-repro/challenge,Icml 2026 Agent Repro,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/sensenova/SenseNova-Vision,Sensenova,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/hugging-apps/muscriptor-music-transcription,Hugging Apps,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/openadmet/cyp-challenge,Openadmet,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/ATH-MaaS/OvisOCR2,Ath Maas,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/neonforestmist/Clover-Image-Tiny-Demo,Neonforestmist,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/hugging-apps/gnm,Hugging Apps,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Upsampler/wan-2-2-14b-image-to-video,Upsampler,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/obsxrver/wan22-i2v-omni-lora,Obsxrver,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/PLUS-WAVE/InfiniSplat,Plus Wave,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/AdithyaSK/rl-environments-101-slides,Adithyask,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/NbAiLab/nb-tts-voxcpm2-voices-2607-demo,Nbailab,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Qualcomm-AI-Research/mobilewan-t2v,Qualcomm Ai Research,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/CoderLim/krea2-identity-edit,Coderlim,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/hugging-apps/meanvc2-voice-conversion,Hugging Apps,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/hugging-apps/vlx-seek-1-5-10b-demo,Hugging Apps,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/akhaliq/Qwen-Image-Edit-2511-LoRAs-Fast,Akhaliq,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/mmmat32/Omi-videos-with_wan2.2-fp8,Mmmat32,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Lynote/free-ai-detector,Lynote,FREE,DETERMINISTIC_TEXT,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/finebooks/bhl-ocr-leaderboard,Finebooks,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/huggingface/whos-shipping-open-source-ai,Hugging Face,FREE,DETERMINISTIC_TEXT,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/21f1001682/mcq-top3-solver,21F1001682,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/wxDai/joyai-video-edit,Wxdai,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/JohnEnev/modern-llm-playground,Johnenev,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/nielsr/free-qwen-3.8-max,Nielsr,FREE,DETERMINISTIC_TEXT,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/oai/anima-collection,Oai,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/mxderncultxre/Gemma4-31b-uncensored-assistant,Mxderncultxre,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/hugging-apps/style-controller,Hugging Apps,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/ukung/Muse-Glimmer-30B-DFlash-Abliterated,Ukung,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/prithivMLmods/opencaption-4b-vl-sft,Prithivmlmods,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/apathy-exe/Qwen3.8-27B,Apathy Exe,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/AlexSinHF/MiniMax-H3-Turbo-Loras,Alexsinhf,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/webml-community/s1-mini-webgpu,Webml Community,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/CodeSoft/SLM-Arena,Codesoft,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/audioshake/multispeaker2,Audioshake,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/tri-fair-lab/publications,Tri Fair Lab,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Marriam-Fatima/rag-from-scratch,Marriam Fatima,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/flozi00/zero-gpu-training-space,Flozi00,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/Zenx566/Qwen-Image-Edit-2511-LoRAs-Fast,Zenx566,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/dlouapre/tangible-optimizers,Dlouapre,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/akhaliq/GLM-5.3-Flash,Akhaliq,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/llamameta/glm5.3-xliberated-free,Llamameta,FREE,DETERMINISTIC_TEXT,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/wayu-ai/wayu-paxa-tts-blog,Wayu Ai,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/akshat2512/LTX-2.3-10Eros_I2V,Akshat2512,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/victor/fable-5-vs-5-1-boeing-747,Victor,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
1.0,PRODUCT,Hugging Face Spaces,https://huggingface.co/spaces/FINAL-Bench/pharma-evidence-search,Final Bench,UNKNOWN,INSUFFICIENT_TEXT_INFO,2026-09-10T07:40:37.396938+00:00
